mbid,artist_mb,artist_lastfm,tags_mb,az_artist,song,lyrics,image
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,Coldplay,rock; pop; alternative rock; british; uk; britannique; britpop; pop rock; piano pop; piano rock; english; parlophone; rock and indie; ambient pop; pop/rock; chapel; post-britpop,Coldplay,Cemeteries of London,At night they would go walking 'Til the breaking of the day The morning is for sleeping Through the dark streets they go searching To see God in their own way Save the night time for your weeping Your weeping Singing lalalalalalalalaiy And the night over London lay  So we rode down to the river Where Victorian ghosts pray For their curses to be broken We go wandering 'neath the arches Where the witches are and they say There are ghost towns in the ocean The ocean Singing lalalalalalalalaiy And the night over London lay  God is in the houses And God is in my head And all the cemeteries of London I see God come in my garden But I don't know what he said For my heart it wasn't open Not open Singing lalalalalalalalaiy And the night over London lay Singing lalalalalalalalaiy There's no light over London today,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,Coldplay,rock; pop; alternative rock; british; uk; britannique; britpop; pop rock; piano pop; piano rock; english; parlophone; rock and indie; ambient pop; pop/rock; chapel; post-britpop,Coldplay,Parachutes,"In a haze, a stormy haze I'll be round I'll be loving you always, always Here I am and I'll take my time Here I am and I'll wait in line always Always",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,Coldplay,rock; pop; alternative rock; british; uk; britannique; britpop; pop rock; piano pop; piano rock; english; parlophone; rock and indie; ambient pop; pop/rock; chapel; post-britpop,Coldplay,The Hardest Part,"And the hardest part Was letting go, not taking part Was the hardest part  And the strangest thing Was waiting for that bell to ring It was the strangest start  I could feel it go down Bittersweet, I could taste in my mouth Silver-lining the cloud Oh and I I wish that I could work it out  And the hardest part Was letting go, not taking part You really broke my heart  And I tried to sing But I couldn't think of anything And that was the hardest part  I could feel it go down You left the sweetest taste in my mouth You're silver-lining the clouds Oh and I Oh and I I wonder what it's all about I wonder what it's all about  Everything I know is wrong Everything I do—it just comes undone And everything is torn apart  Oh and that's the hardest part That's the hardest part Yeah that's the hardest part That's the hardest part",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,Coldplay,rock; pop; alternative rock; british; uk; britannique; britpop; pop rock; piano pop; piano rock; english; parlophone; rock and indie; ambient pop; pop/rock; chapel; post-britpop,Coldplay,42,"Those who are dead are not dead They're just living in my head And since I fell for that spell I am living there as well Oh...  Time is so short and I'm sure There must be something more  Those who are dead are not dead They're just living in my head oh… And since I fell for that spell I am living there as well oh…  Time is so short and I'm sure There must be something more  You thought you might be a ghost You thought you might be a ghost You didn't get to heaven but you made it close You didn't get to heaven but you made it close  You thought you might be a ghost You thought you might be a ghost You didn't get to heaven but you made it close You didn't get to heaven but you oh-oh-ooh, oh-oh-ooh Oh oh…  Those who are dead are not dead They're just living in my head Oh...",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Creep,"When you were here before Couldn't look you in the eye You're just like an angel Your skin makes me cry You float like a feather In a beautiful world I wish I was special You're so fucking special  But I'm a creep I'm a weirdo What the hell am I doing here? I don't belong here  I don't care if it hurts I want to have control I want a perfect body I want a perfect soul I want you to notice When I'm not around You're so fucking special I wish I was special  But I'm a creep I'm a weirdo What the hell am I doing here? I don't belong here  Oh, oh  She's running out again She's running out She run run run run Run  Whatever makes you happy Whatever you want You're so fucking special I wish I was special  But I'm a creep I'm a weirdo What the hell am I doing here? I don't belong here I don't belong here",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Karma Police,"Karma police, arrest this man He talks in maths, he buzzes like a fridge He's like a detuned radio Karma police, arrest this girl Her Hitler hairdo is making me feel ill And we have crashed her party  This is what you'll get This is what you'll get This is what you'll get When you mess with us  Karma police, I've given all I can It's not enough, I've given all I can But we're still on the payroll  This is what you'll get This is what you'll get This is what you'll get When you mess with us  For a minute there I lost myself, I lost myself Phew, for a minute there I lost myself, I lost myself For a minute there I lost myself, I lost myself Phew, for a minute there I lost myself, I lost myself",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,No Surprises,"A heart that's full up like a landfill A job that slowly kills you Bruises that won't heal You look so tired, unhappy Bring down the government They don't, they don't speak for us I'll take a quiet life A handshake of carbon monoxide  And no alarms and no surprises No alarms and no surprises No alarms and no surprises Silent, silent  This is my final fit My final bellyache with  No alarms and no surprises No alarms and no surprises No alarms and no surprises, please  Such a pretty house And such a pretty garden  No alarms and no surprises (Get me out of here) No alarms and no surprises (Get me out of here) No alarms and no surprises, please (Get me out of here)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Paranoid Android,"Please, could you stop the noise? I'm trying to get some rest From all the unborn chicken voices In my head  What's that? (I may be paranoid, but not an android) What's that? (I may be paranoid, but not an android)  When I am king You will be first against the wall With your opinion Which is of no consequence at all  What's that? (I may be paranoid, but no android) What's that? (I may be paranoid, but no android)  Ambition makes you look pretty ugly Kicking, squealing, Gucci little piggy You don't remember, you don't remember Why don't you remember my name? Off with his head, man, off with his head, man Why don't you remember my name? I guess he does  Rain down, rain down Come on, rain down on me From a great height From a great height, height Rain down, rain down Come on, rain down on me From a great height From a great height, height That's it, sir, you're leaving (Rain down) The crackle of pigskin (Rain down) The dust and the screaming (Come on, rain down) The yuppies networking (On me) The panic, the vomit (From a great height) The panic, the vomit (From a great height) God loves his children God loves his children, yeah",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Fake Plastic Trees,"Her green plastic watering can For her fake Chinese rubber plant In the fake plastic earth That she bought from a rubber man In a town full of rubber plans To get rid of itself  It wears her out, it wears her out It wears her out, it wears her out  She lives with a broken man A cracked polystyrene man Who just crumbles and burns He used to do surgery For girls in the eighties But gravity always wins  It wears him out, it wears him out It wears him out, it wears  She looks like the real thing She tastes like the real thing My fake plastic love But I can't help the feeling I could blow through the ceiling If I just turn and run  And it wears me out, it wears me out It wears me out, it wears me out  If I could be who you wanted If I could be who you wanted all the time  All the time All the time",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Exit Music (for a Film),"Wake from your sleep The drying of your tears Today we escape, we escape  Pack and get dressed Before your father hears us Before all hell breaks loose  Breathe, keep breathing Don't lose your nerve Breathe, keep breathing I can't do this alone  Sing us a song A song to keep us warm There's such a chill Such a chill  And you can laugh a spineless laugh We hope your rules and wisdom choke you Now we are one in everlasting peace We hope that you choke, that you choke  We hope that you choke That you choke We hope that you choke That you choke",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Everything in Its Right Place,"(Kid A, Kid A) (Kid A, Kid A)  Everything Everything Everything Everything In its right place In its right place In its right place In its right place  Yesterday I woke up sucking a lemon Yesterday I woke up sucking a lemon Yesterday I woke up sucking a lemon Yesterday I woke up sucking a lemon  Everything Everything Everything In its right place In its right place In its right place Right place  There are two colours in my head There are two colours in my head What, what is that you tried to say? What, what was that you tried to say? Tried to say, tried to say Tried to say, tried to say  Everything Everything Everything Everything",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,All I Need,I'm the next act Waiting in the wings  I'm an animal Trapped in your hot car  I am all of the days That you choose to ignore  You are all I need You are all I need I'm in the middle of your picture Lying in the reeds  I am a moth Who just wants to share your light  I'm just an insect Trying to get out of the night  I only stick with you Because there are no others  You are all I need You're all I need I'm in the middle of your picture Lying in the reeds  It's all wrong It's alright It's all wrong It's alright,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Airbag,"In the next world war In a jackknifed juggernaut I am born again In the neon sign Scrolling up and down I am born again  In an interstellar burst I'm back to save the universe  In a deep, deep sleep Of the innocent I am born again In a fast German car I'm amazed that I survived An airbag saved my life  In an interstellar burst I am back to save the universe In an interstellar burst I am back to save the universe In an interstellar burst I am back to save the universe",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,15 Step,"How come I end up where I started? How come I end up where I went wrong? Won't take my eyes off the ball again You reel me out then you cut the string  How come I end up where I started? How come I end up where I went wrong? I won't take my eyes off the ball again First you reel me out and then you cut the string  You used to be alright What happened? Did the cat get your tongue? Did your string come undone?  One by one One by one It comes to us all It's as soft as your pillow  You used to be alright What happened Et cetera, et cetera Fads for whatever Fifteen steps Then a sheer drop  How come I end up where I started? How can I end up where I went wrong? Won't take my eyes off the ball again You reel me out and you cut the string",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Jigsaw Falling Into Place,"Just as you take my hand Just as you write my number down Just as the drinks arrive Just as they play your favourite song As your bad day disappears No longer wound up like a spring Before you've had too much Come back in focus again  The walls are bending shape You got a Cheshire cat grin All blurring into one This place is on a mission Before the night owl Before the animal noises Closed circuit cameras Before you comatose  Before you run away from me Before you're lost between the notes The beat goes round and round The beat goes round and round I never really got there I just pretended that I had Words are blunt instruments Words are sawn off shotguns  Come on and let it out Come on and let it out Come on and let it out Come on and let it out  Before you run away from me Before you're lost between the notes Just as you take the mic Just as you dance, dance, dance  A jigsaw falling into place So there is nothing to explain You eye each other as you pass She looks back and you look back Not just once And not just twice Wish away your nightmare Wish away the nightmare You got the light you can feel it on your back You got the light you can feel it on your back Your Jigsaw falling into place",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Let Down,"Transport, motorways and tramlines Starting and then stopping Taking off and landing The emptiest of feelings Disappointed people Clinging on to bottles And when it comes it's so, so disappointing  Let down and hanging around Crushed like a bug in the ground Let down and hanging around  Shell smashed, juices flowing Wings twitch, legs are going Don't get sentimental It always ends up drivel  One day I am gonna grow wings A chemical reaction Hysterical and useless Hysterical and  Let down and hanging around Crushed like a bug in the ground Let down and hanging around  Let down again Let down again Let down again  You know, you know where you are with You know where you are with Floor collapsing Floating, bouncing back  And one day I am gonna grow wings A chemical reaction (You know where you are) Hysterical and useless (You know where you are) Hysterical and (You know where you are)  Let down and hanging around Crushed like a bug in the ground Let down and hanging around",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Nude,"Don't get any big ideas They're not gonna happen  You paint yourself white And fill up with noise But there'll be something missing  Now that you've found it, it's gone Now that you feel it, you don't You've gone off the rails  So don't get any big ideas They're not gonna happen  You'll go to hell For what your dirty mind is thinking",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Just,"Can't get the stink off He's been hanging 'round for days Comes like a comet Suckered you but not your friends  One day he'll get to you And teach you how to be a holy cow  You do it to yourself, you do And that's why it really hurts Is that you do it to yourself, just you You and no one else You do it to yourself You do it to yourself  Don't get my sympathy Hanging out the fifteenth floor You've changed the locks three times He still comes reeling through the door  One day I'll get to you And teach you how to get to purest hell  You do it to yourself, you do And that's why it really hurts Is that you do it to yourself, just you You and no one else You do it to yourself You do it to yourself  You do it to yourself, you do And that's why it really hurts Is that you do it to yourself, just you You and no one else You do it to yourself You do it to yourself Self",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Reckoner,"Reckoner You can't take it with yer Dancing for your pleasure  You are not to blame for Bittersweet dis-tractor Dare not speak its name Dedicated to all human beings  Because we separate Like ripples on a blank shore In rainbows Because we separate Like ripples on a blank shore  Reckoner, take me with yer  Dedicated to all human beings",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Bodysnatchers,I do not Understand What it is I've done wrong  Full of holes Check for pulse Blink your eyes One for yes Two for no  I have no idea what I am talking about I am trapped in this body and can't get out  You killed the sound Removed backbone A pale imitation With the edges sawn off  I have no idea what you are talking about Your mouth moves only with someone's hand up your ass  Has the light gone out for you? Because the light's gone out for me It is the 21st century It is the 21st century It can follow you like a dog It brought me to my knees They got a skin and they put me in They got a skin and they put me in On the lines wrapped around my face On the lines wrapped around my face Are for anyone else to see Are for anyone else to see  I'm a lie  I've seen it coming I've seen it coming I've seen it coming I've seen it coming,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Subterranean Homesick Alien,"The breath of the morning I keep forgetting The smell of the warm summer air I live in a town where you can't smell a thing You watch your feet for cracks in the pavement Up above aliens hover Making home movies for the folks back home Of all these weird creatures who lock up their spirits Drill holes in themselves and live for their secrets  They're all uptight, uptight Uptight, uptight Uptight, uptight  I wish that they'd swoop down in a country lane Late at night when I'm driving Take me on board their beautiful ship Show me the world as I'd love to see it I'd tell all my friends but they'd never believe me They'd think that I'd finally lost it completely I'd show them the stars and the meaning of life They'd shut me away but I'd be alright, alright Mom, I'm alright, alright  I'm just uptight, uptight Uptight, uptight Uptight, uptight Uptight, uptight Uptight",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,House of Cards,"I don't wanna be your friend I just wanna be your lover No matter how it ends No matter how it starts  Forget about your house of cards And I'll do mine Forget about your house of cards And I'll do mine  Fall off the table And get swept under Denial, denial  The infrastructure will collapse From voltage spikes Throw your keys in the bowl Kiss your husband 'goodnight'  Forget about your house of cards And I'll do mine Forget about your house of cards And I'll do mine  Fall off the table And get swept under  Denial, denial Denial, denial  Your ears should be burning Denial, denial Your ears should be burning (Denial...)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Lucky,"I'm on a roll I'm on a roll this time I feel my luck could change Kill me, Sarah Kill me again with love It's gonna be a glorious day  Pull me out of the aircrash Pull me out of the lake Cause I'm your superhero We are standing on the edge  The head of state Has called for me by name But I don't have time for him It's gonna be a glorious day I feel my luck could change  Pull me out of the aircrash Pull me out of the lake Cause I'm your superhero We are standing on the edge  We are standing on the edge",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,How to Disappear Completely,"That there, that's not me I go where I please I walk through walls I float down the Liffey  I'm not here This isn't happening I'm not here, I'm not here  In a little while I'll be gone The moment's already passed Yeah, it's gone  I'm not here This isn't happening I'm not here, I'm not here  Strobe lights and blown speakers Fireworks and hurricanes  I'm not here This isn't happening I'm not here, I'm not here....",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Idioteque,"Who's in the bunker? Who's in the bunker? Women and children first, and the children first, and the children I'll laugh until my head comes off I'll swallow until I burst, until I burst, until I Who's in the bunker? Who's in the bunker? I have seen too much, you haven't seen enough, you haven't seen it I'll laugh until my head comes off Women and children first, and children first, and children  Here I'm alive Everything all of the time Here I'm alive Everything all of the time  Ice Age coming, Ice Age coming Let me hear both sides, let me hear both sides, let me hear both Ice Age coming, Ice Age coming Throw him in the fire, throw him in the fire, throw him on the We're not scaremongering This is really happening, happening We're not scaremongering This is really happening, happening Mobiles skwerking, mobiles chirping Take the money and run, take the money and run, take the money  Here I'm alive Everything all of the time Here I'm alive Everything all of the time Here I'm alive Everything all of the time Here I'm alive Everything all of the time  (-n first) (And the childre-) (-n first) (And the childre-) (-n first) (And the childre-) (-n first) (And the ch-) (first) (-n first) (And the childre-) (-n first) (And the childre-) (-n first) (And the childre-) (-n first) (And the ch-) (first) (-n first) (And the childre-) (-n first) (And the childre-) (-n first) (And the childre-) (-n first) (And the ch-) (first) (-n first) (And the childre-) (-n first) (And the childre-)",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Street Spirit (Fade Out),"Rows of houses, all bearing down on me I can feel their blue hands touching me All these things into position All these things we'll one day swallow  And fade out again and fade out  This machine will, will not communicate These thoughts and the strain I am under Be a world child, form a circle Before we all go under  And fade out again and fade out again  Cracked eggs, dead birds Scream as they fight for life I can feel death, can see its beady eyes All these things into position All these things we'll one day swallow whole  And fade out again and fade out again  Immerse your soul in love Immerse your soul in love",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Climbing Up the Walls,I am the key to the lock in your house That keeps your toys in the basement And if you get too far inside You'll only see my reflection It's always best with the covers up I am the pick in the ice Do not cry out or hit the alarm You know we're friends 'til we die  And either way you turn I'll be there Open up your skull I'll be there Climbing up the walls  It's always best when the light is off It's always better on the outside Fifteen blows to the back of your head Fifteen blows to your mind So lock the kids up safe tonight Shut the eyes in the cupboard I've got the smell of a local man Who's got the loneliest feeling  That either way he turns I will be there Open up your skull I'll be there Climbing up the walls Climbing up the walls Climbing up the walls,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Radiohead,rock; electronic; alternative rock; british; grunge; uk; britannique; britpop; art rock; experimental rock; english; chamber pop; parlophone; england; melancholic; oxford; bootleg; rock and indie; c’était mieux avant; art pop; nude; sacred cows,Radiohead,Faust Arp,"Wakey wakey Rise and shine It's on again off again on again Watch me fall Like dominoes In pretty patterns  Fingers in The blackbird pie I'm tingling tingling tingling It's what you feel not What you ought to what you ought to Reasonable and sensible  Dead from the neck up I guess I'm stuffed, stuffed, stuffed We thought you had it in you But not not not For no real reason  Squeeze the tubes and empty bottles I take a bow take a bow take a bow It's what you feel not What you ought to what you ought to The elephant that's in the room is Tumbling tumbling tumbling Duplicate and triplicate Plastic bags and In duplicate and triplicate  Dead from the neck up I guess I'm stuffed stuffed stuffed We thought you had it in you But not not not Exactly where do you get off Is enough is enough I love you but enough is enough, enough of that stuff There's no real reason  You've got a head full of feathers You're gonna melt into butter",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,Red Hot Chili Peppers,rock; alternative rock; 80s; 90s; rap; metal; american; crossover; usa; funk; funk rock; alternative; pop rock; funk metal; rap rock; 00s; dvd; pop and chart; 10s; funk rock tributo,Red Hot Chili Peppers,Californication,"Psychic spies from China try to steal your mind's elation And little girls from Sweden dream of silver-screen quotation And if you want these kind of dreams, it's Californication  It's the edge of the world and all of Western civilization The sun may rise in the East, at least it settled in a final location It's understood that Hollywood sells Californication  Pay your surgeon very well to break the spell of aging Celebrity skin: is this your chin or is that war you're waging?  First born unicorn Hardcore soft porn  Dream of Californication Dream of Californication Dream of Californication Dream of Californication  Marry me, girl, be my fairy to the world, be my very own constellation A teenage bride with a baby inside getting high on information And buy me a star on the boulevard, it's Californication  Space may be the final frontier but it's made in a Hollywood basement And Cobain, can you hear the spheres singing songs off Station to Station? And Alderaan's not far away, it's Californication  Born and raised by those who praise control of population Well, everybody's been there, and I don't mean no vacation  First born unicorn Hardcore soft porn  Dream of Californication Dream of Californication Dream of Californication Dream of Californication  Destruction leads to a very rough road but it also breeds creation And earthquakes are to a girl's guitar, they're just another good vibration And tidal waves couldn't save the world from Californication  Pay your surgeon very well to break the spell of aging Sicker than the rest, there is no test, but this is what you're craving  First born unicorn Hardcore soft porn  Dream of Californication Dream of Californication Dream of Californication Dream of Californication",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,Red Hot Chili Peppers,rock; alternative rock; 80s; 90s; rap; metal; american; crossover; usa; funk; funk rock; alternative; pop rock; funk metal; rap rock; 00s; dvd; pop and chart; 10s; funk rock tributo,Red Hot Chili Peppers,Under the Bridge,"Sometimes I feel like I don't have a partner Sometimes I feel like my only friend Is the city I live in, The City of Angels Lonely as I am together we cry  I drive on her streets 'cause she's my companion I walk through her hills 'cause she knows who I am She sees my good deeds and she kisses me windy Well, I never worry, now that is a lie  I don't ever wanna feel like I did that day But take me to the place I love, take me all the way I don't ever wanna feel like I did that day But take me to the place I love take me all the way  Yeah, yeah yeah  It's hard to believe that there's nobody out there It's hard to believe that I'm all alone At least I have her love The city, she loves me Lonely as I am together we cry  I don't ever wanna feel like I did that day But take me to the place I love take me all the way I don't ever wanna feel like I did that day But take me to the place I love take me all the way  Yeah, yeah yeah Oh, no, no, no, yeah yeah Love me, I say, yeah yeah One time  (Under the bridge downtown) Is where I drew some blood (Under the bridge downtown) I could not get enough (Under the bridge downtown) Forgot about my love (Under the bridge downtown) I gave my life away, yeah Yeah yeah Oh, no, no no no, yeah yeah Oh no, I said oh, yeah yeah Here I stay",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
