mbid,artist_mb,artist_lastfm,tags_mb,az_artist,song,lyrics,image
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Resistance,"is our secret safe tonight and are we out of sight or will our world come tumbling down? will they find our hiding place is this our last embrace or will the walls start caving in? (it could be wrong, could be wrong) but it should have been right (it could be wrong, could be wrong) let our hearts ignite (it could be wrong, could be wrong) are we digging a hole? (it could be wrong, could be wrong) this is out of control (it could be wrong, could be wrong) it could never last (it could be wrong, could be wrong) must erase it fast (it could be wrong, could be wrong) but it could have been right (it could be wrong, could be...) love is our resistance they'll keep us apart and they won't stop breaking us down hold me our lips must always be sealed if we live a life in fear i'll wait a thousand years just to see you smile again kill your prayers for love and peace you'll wake the thought police we can't hide the truth inside (it could be wrong, could be wrong) but it should have been right (it could be wrong, could be wrong) to let our hearts ignite (it could be wrong, could be wrong) are we digging a hole? (it could be wrong, could be wrong) this is out of control (it could be wrong, could be wrong) it could never last (it could be wrong, could be wrong) must erase it fast (it could be wrong, could be wrong) but it could have been right (it could be wrong, could be...) love is our resistance they'll keep us apart and they won't stop breaking us down hold me our lips must always be sealed the night has reached its end we can't pretend we must run we must run it's time to run take us away from here protect us from further harm resistance",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Assassin,"war is overdue the time has come for you to shoot your leaders down join forces underground lose control an increasing pace warped and bewitched in time to erase whatever they say these people are torn wild and bereft assassin is born, yeah whoaaaa, yeaahhhh (aim! shoot! kill your leaders! aim! kill them all!) oppose and disagree destroy demonocracy lose control an increasing pace warped and bewitched in time to erase whatever they say these people are torn wild and bereft assassin is born, yeah go!",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Falling Away With You,i can't remember when it was good moments of happiness elude maybe i just misunderstood all of the love we left behind watching the flashbacks intertwine memories i will never find so i'll love whatever you become and forget the reckless things we've done i think our lives have just begun i think our lives have just begun and i'll feel my world crumbling i'll feel my life crumbling i'll feel my soul crumbling away and falling away falling away with you staying awake to chase a dream tasting the air you're breathing in i hope i won't forget a thing promise to hold you close and pray watching the fantasies decay nothing will ever stay the same and all of the love we threw away and all of the hopes we've cherished fade making the same mistakes again making the same mistakes again and i'll feel my world crumbling i'll feel my life crumbling i'll feel my soul crumbling away and falling away falling away with you all of the love we left behind watching the flashbacks intertwine memories i will never find memories i will never find,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Soldier's Poem,"throw it all away let's lose ourselves 'cause there's no one left for us to blame it's a shame we're all dying and do you think you deserve your freedom how could you send us so far away from home when you know damn well that this is wrong? i would still lay down my life for you and do you think you deserve your freedom no, i don't think you do there's no justice in the world there's no justice in the world and there never was",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Blackout,don't kid yourself and don't fool yourself this love's too good to last and i'm too old to dream don't grow up too fast and don't embrace the past this life's too good to last and i'm too young to care don't kid yourself and don't fool yourself this life could be the last and we're too young to see,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Exo-Politics,"open the skies over me i am waiting patiently i'll wait for a sign as conspiracies unwind will you slam shut or free your mind or stay hypnotized? when the zetas fill the skies will our leaders tell us why? fully loaded satellites will conquer nothing but our minds i am waiting patiently i'll wait for the sign carried through the centuries secrets locked up and loaded on my back and it weighs me down when the zetas fill the skies it's just our leaders in disguise fully loaded satellites will conquer nothing but our minds i am waiting patiently and i'll wait for the sign, yeah and i'm waiting patiently and i'll wait for the sign",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,City of Delusion,stay away from me build a fortress and shield your beliefs touch the divine as we fall in line can i believe when i don't trust? all your theories turn to dust i choose to hide from the all-seeing eye destroy this city of delusion break these walls down i will avenge justify my reasons with your blood you'll not rest settle for less until you guzzle and squander what's left do not deny that you live and let die destroy this city of delusion break these walls down i will avenge justify my reasons with your blood destroy this city of delusion break these walls down i will avenge justify my reasons with your blood,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Muscle Museum,"she had something to confess to but you don't have the time, so look the other way you will wait until it's over to reveal what you'd never shown her too little much too late too long trying to resist it you've just gone and missed it it's escaped your world can you see that i am needing begging for so much more than you could ever give? and i don't want you to adore me don't want you to ignore me when it pleases you and i'll do it on my own i have played in every toilet but you still want to spoil it to prove i've made a big mistake too long trying to resist it you've just gone and missed it it's escaped your world can you see that i am needing begging for so much more than you could ever give? and i don't want you to adore me don't want you to ignore me when it pleases you and i'll do it on my own",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Endlessly,there's a part of me you'll never know the only thing i'll never show hopelessly i'll love you endlessly hopelessly i'll give you everything but i won't give you up i won't let you down and i won't leave you falling if the moment ever comes it's plain to see it's trying to speak cherished dreams forever asleep hopelessly i'll love you endlessly hopelessly i'll give you everything but i won't give you up i won't let you down and i won't leave you falling if the moment ever comes hopelessly i'll love you endlessly hopelessly i'll give you everything but i won't give you up i won't let you down and i won't leave you falling but the moment never comes,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Thoughts of a Dying Atheist,eerie whispers trapped beneath my pillow won't let me sleep your memories and i know you're in this room i'm sure i heard you sigh floating in between where our worlds collide scares the hell out of me and the end is all i can see and it scares the hell out of me and the end is all i can see and i know the moment's near and there's nothing we can do look through a faithless eye are you afraid to die? 'cause it scares the hell out of me and the end is all i can see and it scares the hell out of me and the end is all i can see and it scares the hell out of me and the end is all i can see and it scares the hell out of me and the end is all i can see,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,rock; electronic; synthpop; alternative rock; progressive rock; metal; british; uk; britannique; funk rock; producer; pop rock; symphonic rock; new prog; english; producteur; rock and indie; alternative-rock; male; best,Muse,Unintended,you could be my unintended choice to live my life extended you could be the one i'll always love you could be the one who listens to my deepest inquisitions you could be the one i'll always love i'll be there as soon as i can but i'm busy mending broken pieces of the life i had before first there was the one who challenged all my dreams and all my balance she could never be as good as you you could be my unintended choice to live my life extended you should be the one i'll always love i'll be there as soon as i can but i'm busy mending broken pieces of the life i had before i'll be there as soon as i can but i'm busy mending broken pieces of the life i had before before you...,https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Bohemian Rhapsody,"is this the real life? is this just fantasy? caught in a landslide no escape from reality open your eyes look up to the skies and see i'm just a poor boy, i need no sympathy because i'm easy come, easy go little high, little low any way the wind blows doesn't really matter to me, to me mama, just killed a man put a gun against his head pulled my trigger, now he's dead mama, life had just begun but now i've gone and thrown it all away mama, ooh didn't mean to make you cry if i'm not back again this time tomorrow carry on, carry on as if nothing really matters too late, my time has come sends shivers down my spine body's aching all the time goodbye, everybody, i've got to go gotta leave you all behind and face the truth mama, ooh (any way the wind blows) i don't wanna die i sometimes wish i'd never been born at all i see a little silhouetto of a man scaramouche, scaramouche, will you do the fandango? thunderbolt and lightning very, very frightening me (galileo) galileo (galileo) galileo galileo figaro magnifico-o-o-o-o i'm just a poor boy, nobody loves me he's just a poor boy from a poor family spare him his life from this monstrosity easy come, easy go, will you let me go? bismillah! no, we will not let you go (let him go!) bismillah! we will not let you go (let him go!) bismillah! we will not let you go (let me go!) will not let you go (let me go!) never let you go (never, never, never, never let me go) oh oh oh oh no, no, no, no, no, no, no oh, mamma mia, mamma mia (mamma mia, let me go) beelzebub has a devil put aside for me, for me, for me so you think you can stone me and spit in my eye? so you think you can love me and leave me to die? oh, baby, can't do this to me, baby just gotta get out, just gotta get right outta here ooh, ooh yeah, ooh yeah nothing really matters anyone can see nothing really matters nothing really matters to me any way the wind blows",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Another One Bites the Dust,"oh! let's go! steve walks warily down the street with the brim pulled way down low ain't no sound but the sound of his feet machine guns ready to go are you ready? hey, are you ready for this? are you hanging on the edge of your seat? out of the doorway the bullets rip to the sound of the beat, yeah another one bites the dust another one bites the dust and another one gone, and another one gone another one bites the dust, yeah hey, i'm gonna get you, too another one bites the dust how do you think i'm gonna get along without you when you're gone? you took me for everything that i had and kicked me out on my own are you happy, are you satisfied? how long can you stand the heat? out of the doorway the bullets rip to the sound of the beat look out! another one bites the dust another one bites the dust and another one gone, and another one gone another one bites the dust hey, i'm gonna get you, too another one bites the dust hey! oh, take it bite the dust bite the dust, yeah another one bites the dust another one bites the dust, ow another one bites the dust, hey hey another one bites the dust, hey-eh-eh shout! there are plenty of ways that you can hurt a man and bring him to the ground you can beat him, you can cheat him you can treat him bad and leave him when he's down, yeah but i'm ready, yes, i'm ready for you i'm standing on my own two feet out of the doorway the bullets rip repeating to the sound of the beat oh, yeah another one bites the dust another one bites the dust and another one gone, and another one gone another one bites the dust, yeah hey, i'm gonna get you, too another one bites the dust shoot out ay-yeah alright",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Don't Stop Me Now,"tonight i'm gonna have myself a real good time i feel alive and the world, i'll turn it inside out yeah! i'm floating around in ecstasy so don't stop me now, don't stop me 'cause i'm having a good time, having a good time i'm a shooting star leaping through the sky like a tiger defying the laws of gravity i'm a racing car passing by like lady godiva i'm gonna go, go, go there's no stopping me i'm burning through the sky yeah! two hundred degrees that's why they call me mister fahrenheit i'm traveling at the speed of light i wanna make a supersonic man out of you don't stop me now i'm having such a good time i'm having a ball don't stop me now if you wanna have a good time just give me a call don't stop me now 'cause i'm having a good time don't stop me now yes, i'm having a good time i don't wanna stop at all, yeah! i'm a rocket ship on my way to mars on a collision course i am a satellite i'm out of control i'm a sex machine ready to reload like an atom bomb about to-oh-oh-oh-oh-oh explode i'm burning through the sky yeah! two hundred degrees that's why they call me mister fahrenheit i'm traveling at the speed of light i wanna make a supersonic woman of you don't stop me don't stop me don't stop me hey, hey, hey! don't stop me don't stop me ooh, ooh, ooh i like it don't stop me don't stop me have a good time, good time don't stop me don't stop me ooh, let loose, honey, alright oh, i'm burning through the sky yeah! two hundred degrees that's why they call me mister fahrenheit (hey) traveling at the speed of light i wanna make a supersonic man out of you (hey, hey) don't stop me now i'm having such a good time i'm having a ball don't stop me now if you wanna have a good time alright just give me a call don't stop me now 'cause i'm having a good time (hey, hey) don't stop me now yes, i'm having a good time i don't wanna stop at all ah, da, da, da, da da, da, ah, ah ah, da, da, ah, ah, ah ah, da, da ah, da, da, ah, ah ooh, ooh-ooh, ooh-ooh",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,We Will Rock You,buddy you're a boy make a big noise playin' in the street gonna be a big man some day you got mud on yo' face you big disgrace kickin' your can all over the place singin' we will we will rock you we will we will rock you buddy you're a young man hard man shoutin' in the street gonna take on the world some day you got blood on yo' face you big disgrace wavin' your banner all over the place we will we will rock you (sing it out!) we will we will rock you buddy you're an old man poor man pleadin' with your eyes gonna make you some peace some day you got mud on your face big disgrace somebody better put you back into your place we will we will rock you (sing it!) we will we will rock you (everybody) we will we will rock you we will we will rock you (alright),https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Killer Queen,"she keeps moët et chandon in her pretty cabinet ""let them eat cake,"" she says just like marie antoinette a built-in remedy for khrushchev and kennedy (ooh, ooh) at anytime an invitation you can't decline (ooh, ooh) caviar and cigarettes well versed in etiquette extraordinarily nice she's a killer queen gunpowder, gelatin dynamite with a laser beam guaranteed to blow your mind (pa-pa-pa-pa) anytime ooh recommended at the price insatiable an appetite wanna try? to avoid complications she never kept the same address in conversation she spoke just like a baroness met a man from china went down to geisha minah (ooh, ooh) (killer, killer, she's a killer queen) then again incidentally if you're that way inclined perfume came naturally from paris (naturally) for cars, she couldn't care less fastidious and precise she's a killer queen gunpowder, gelatin dynamite with a laser beam guaranteed to blow your mind (pa-pa-pa-pa) anytime drop of a hat she's as willing as playful as a pussycat (ooh) then momentarily out of action (ooh) temporarily out of gas (ta-taaa) to absolutely drive you wild, wild she's out to get you she's a killer queen gunpowder, gelatin dynamite with a laser beam (pa-pa-pa-ra) guaranteed to blow your mind anytime ooh recommended at the price insatiable an appetite wanna try? you wanna try",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,We Are the Champions,"i've paid my dues time after time i've done my sentence but committed no crime and bad mistakes‒ i've made a few i've had my share of sand kicked in my face but i've come through and i need to go on and on, and on, and on we are the champions, my friends and we'll keep on fighting 'til the end we are the champions we are the champions no time for losers 'cause we are the champions of the world i've taken my bows and my curtain calls you brought me fame and fortune, and everything that goes with it i thank you all but it's been no bed of roses no pleasure cruise i consider it a challenge before the whole human race and i ain't gonna lose and i need just go on and on, and on, and on we are the champions, my friends and we'll keep on fighting 'til the end we are the champions we are the champions no time for losers 'cause we are the champions of the world we are the champions, my friends and we'll keep on fighting 'til the end we are the champions we are the champions no time for losers 'cause we are the champions",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,I Want to Break Free,"i want to break free i want to break free i want to break free from your lies you're so self-satisfied, i don't need you i've got to break free god knows, god knows i want to break free i've fallen in love i've fallen in love for the first time and this time i know it's for real i've fallen in love, yeah god knows, god knows i've fallen in love it's strange but it's true, yeah i can't get over the way you love me like you do but i have to be sure when i walk out that door oh, how i want to be free, baby oh, how i want to be free oh, how i want to break free but life still goes on i can't get used to living without, living without living without you by my side i don't want to live alone, hey god knows, got to make it on my own so baby, can't you see? i've got to break free i've got to break free i want to break free, yeah i want, i want, i want, i want to break free",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Somebody to Love,"can anybody find me somebody to love? ooh, each morning i get up i die a little can barely stand on my feet take a look at yourself in the mirror and cry take a look in the mirror and cry lord, what you're doing to me? (yeah, yeah) i have spent all my years in believing you but i just can't get no relief, lord somebody (somebody) ooh, somebody (somebody) can anybody find me somebody to love? yeah i work hard (he works hard) every day of my life i work 'til i ache my bones at the end (at the end of the day) i take home (takes home) my hard-earned pay all on my own (goes home, goes home on his own) i go down (down) on my knees (knees) and i start to pray (praise the lord) 'til the tears run down from my eyes lord, somebody (somebody), somebody (please) can anybody find me somebody to love? (he works hard) everyday (everyday) i try, and i try, and i try but everybody wants to put me down they say i'm going crazy they say i got a lot of water in my brain i got no common sense (he's got) i got nobody left to believe in yeah, yeah, yeah, yeah oh, lord somebody (somebody), somebody (somebody) can anybody find me somebody to love? (can anybody find me someone to love) got no feel, i got no rhythm i just keep losing my beat (you just keep losing and losing) i'm ok, i'm alright (he's alright, he's alright) i ain't gonna face no defeat (yeah, yeah) i just gotta get out of this prison cell one day (someday) i'm gonna be free, lord! (find me somebody to love) (find me somebody to love) (find me somebody to love) (find me somebody to love) find me, find me (find me somebody to love) find (find me somebody to love) (find me somebody to love, love, love) find me, find me (find me somebody to love) somebody to love (find me somebody to love) (somebody, somebody, somebody, somebody) (somebody find me, somebody find me somebody to love) can anybody find me somebody to love? (find me somebody to love) (find me somebody to love) find me, somebody, somebody (find me somebody to love) somebody, somebody to love (find me somebody to love) find me, find me, find me, find me, find me (find me somebody to love) ooh, somebody to love (find me somebody to love) find me, find me, find me somebody to love (find me somebody to love) anybody, anywhere, anybody, find me somebody to love love, love, love, love find me, find me, find me, yeah",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Bohemian Rhapsody - Remastered 2011,"is this the real life? is this just fantasy? caught in a landslide no escape from reality open your eyes look up to the skies and see i'm just a poor boy, i need no sympathy because i'm easy come, easy go little high, little low any way the wind blows doesn't really matter to me, to me mama, just killed a man put a gun against his head pulled my trigger, now he's dead mama, life had just begun but now i've gone and thrown it all away mama, ooh didn't mean to make you cry if i'm not back again this time tomorrow carry on, carry on as if nothing really matters too late, my time has come sends shivers down my spine body's aching all the time goodbye, everybody, i've got to go gotta leave you all behind and face the truth mama, ooh (any way the wind blows) i don't wanna die i sometimes wish i'd never been born at all i see a little silhouetto of a man scaramouche, scaramouche, will you do the fandango? thunderbolt and lightning very, very frightening me (galileo) galileo (galileo) galileo galileo figaro magnifico-o-o-o-o i'm just a poor boy, nobody loves me he's just a poor boy from a poor family spare him his life from this monstrosity easy come, easy go, will you let me go? bismillah! no, we will not let you go (let him go!) bismillah! we will not let you go (let him go!) bismillah! we will not let you go (let me go!) will not let you go (let me go!) never let you go (never, never, never, never let me go) oh oh oh oh no, no, no, no, no, no, no oh, mamma mia, mamma mia (mamma mia, let me go) beelzebub has a devil put aside for me, for me, for me so you think you can stone me and spit in my eye? so you think you can love me and leave me to die? oh, baby, can't do this to me, baby just gotta get out, just gotta get right outta here ooh, ooh yeah, ooh yeah nothing really matters anyone can see nothing really matters nothing really matters to me any way the wind blows",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Crazy Little Thing Called Love,"this thing called love i just can't handle it this thing called love i must get 'round to it i ain't ready crazy little thing called love this thing (this thing) called love (called love) it cries (like a baby) in a cradle all night it swings (ooh, ooh), it jives (ooh, ooh) it shakes all over like a jelly-fish i kinda like it crazy little thing called love there goes my baby she knows how to rock-n-roll she drives me crazy she gives me hot and cold fever she leaves me in a cool, cool sweat i gotta be cool, relax, get hip and get on my tracks take a back seat, hitch-hike and take a long ride on my motorbike until i'm ready crazy little thing called love yeah i gotta be cool, relax, get hip and get on my tracks take a back seat, hitch-hike (ah hum, ah hum) and take a long ride on my motorbike until i'm ready (ready freddie) crazy little thing called love this thing called love i just can't handle it this thing called love i must get 'round to it i ain't ready (ooh ooh ooh ooh) crazy little thing called love crazy little thing called love, yeah, yeah crazy little thing called love, yeah, yeah crazy little thing called love, yeah, yeah crazy little thing called love, yeah, yeah crazy little thing called love, yeah, yeah crazy little thing called love, yeah, yeah crazy little thing called love, yeah, yeah crazy little thing called love, yeah, yeah",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,Under Pressure,"mmm num ba de dum bum ba be doo buh dum ba beh beh pressure: pushing down on me pressing down on you, no man ask for under pressure that burns a building down splits a family in two puts people on streets um ba ba be um ba ba be de day da ee day da that's ok that's the terror of knowing what this world is about watching some good friends screaming ""let me out!"" tomorrow gets me higher pressure on people, people on streets day day de mm hm da da da ba ba ok chippin' around, kick my brains 'round the floor these are the days: it never rains but it pours ee do ba be ee da ba ba ba um bo bo be lap people on streets ee da de da de people on streets ee da de da de da de da it's the terror of knowing what this world is about watching some good friends screaming ""let me out!"" tomorrow gets me higher, higher, high! pressure on people, people on streets turned away from it all like a blind man sat on a fence, but it don't work keep coming up with love, but it's so slashed and torn why, why, why!? love, love, love, love, love insanity laughs under pressure we're breaking can't we give ourselves one more chance? why can't we give love that one more chance? why can't we give love, give love, give love, give love, give love, give love, give love, give love, give love? 'cause love's such an old-fashioned word and love dares you to care for the people on the edge of the night and love dares you to change our way of caring about ourselves this is our last dance this is our last dance this is ourselves under pressure under pressure pressure",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,Queen,rock; progressive rock; 70s; 80s; 90s; pop-rock; british; uk; band; hard rock; britannique; disco; glam rock; queen family; art rock; pop rock; english; united kingdom; queen; film soundtrack; classic pop and rock; platinum; pop/rock; 80's; 90's; 70's; langham 1 studio bbc; kind of magic; sa-town anthem,Queen,You're My Best Friend,"mmm num ba de dum bum ba be doo buh dum ba beh beh pressure: pushing down on me pressing down on you, no man ask for under pressure that burns a building down splits a family in two puts people on streets um ba ba be um ba ba be de day da ee day da that's ok that's the terror of knowing what this world is about watching some good friends screaming ""let me out!"" tomorrow gets me higher pressure on people, people on streets day day de mm hm da da da ba ba ok chippin' around, kick my brains 'round the floor these are the days: it never rains but it pours ee do ba be ee da ba ba ba um bo bo be lap people on streets ee da de da de people on streets ee da de da de da de da it's the terror of knowing what this world is about watching some good friends screaming ""let me out!"" tomorrow gets me higher, higher, high! pressure on people, people on streets turned away from it all like a blind man sat on a fence, but it don't work keep coming up with love, but it's so slashed and torn why, why, why!? love, love, love, love, love insanity laughs under pressure we're breaking can't we give ourselves one more chance? why can't we give love that one more chance? why can't we give love, give love, give love, give love, give love, give love, give love, give love, give love? 'cause love's such an old-fashioned word and love dares you to care for the people on the edge of the night and love dares you to change our way of caring about ourselves this is our last dance this is our last dance this is ourselves under pressure under pressure pressure",https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png
